actual,proposed
-5.815697193145752,-5.829874038696289
-5.815697193145752,-5.822785377502441
-5.815697193145752,-5.819241523742676
-5.810084819793701,-5.814662933349609
-5.723479747772217,-5.769071578979492
-5.717926025390625,-5.743498802185059
-5.717926025390625,-5.730712413787842
-5.7123703956604,-5.721541404724121
-5.706813812255859,-5.71417760848999
-5.555794715881348,-5.63498592376709
-5.5448994636535645,-5.589942932128906
-5.539449691772461,-5.564696311950684
-5.5448994636535645,-5.554797649383545
-5.539449691772461,-5.547123432159424
-5.450235843658447,-5.4986796379089355
-5.450235843658447,-5.474457740783691
-5.444855690002441,-5.459656715393066
-5.439474105834961,-5.449565410614014
-5.434090614318848,-5.44182825088501
-5.400792598724365,-5.4213104248046875
-5.390028953552246,-5.405669689178467
-5.390028953552246,-5.3978495597839355
-5.37925910949707,-5.388554096221924
-5.363092422485352,-5.375823497772217
-5.299263000488281,-5.33754301071167
-5.288547992706299,-5.313045501708984
-5.267101764678955,-5.290073394775391
-5.256369113922119,-5.273221492767334
-5.240260601043701,-5.256741046905518
-5.229514122009277,-5.243127346038818
-5.02830171585083,-5.135714530944824
-5.017873287200928,-5.076794147491455
-5.007438659667969,-5.042116165161133
-4.991777420043945,-5.016946792602539
-4.9708781242370605,-4.993912696838379
-4.801388263702393,-4.897650241851807
-4.79121208190918,-4.844430923461914
-4.786121845245361,-4.815276622772217
-4.786121845245361,-4.800699234008789
-4.786121845245361,-4.793410301208496
-4.539906024932861,-4.666658401489258
-4.544774532318115,-4.605716228485107
-4.544774532318115,-4.575245380401611
-4.544774532318115,-4.560009956359863
-4.544774532318115,-4.55239200592041
-4.3500261306762695,-4.45120906829834
-4.354715824127197,-4.402962684631348
-4.359404563903809,-4.381183624267578
-4.3640923500061035,-4.372637748718262
-4.368779182434082,-4.370708465576172
-4.378150463104248,-4.374429225921631
-4.231828212738037,-4.303128719329834
-4.240907669067383,-4.2720184326171875
-4.249984264373779,-4.2610015869140625
-4.254521369934082,-4.257761478424072
-4.259057998657227,-4.25840950012207
-4.087069034576416,-4.172739505767822
-4.0914306640625,-4.132084846496582
-4.095791816711426,-4.113938331604004
-4.100152492523193,-4.107045650482178
-4.1045122146606445,-4.105778694152832
-3.991050958633423,-4.048414707183838
-4.003758430480957,-4.026086807250977
-4.012226581573486,-4.019156455993652
-4.033385276794434,-4.026270866394043
-4.0545268058776855,-4.040398597717285
-3.9935684204101562,-4.016983509063721
-3.9977283477783203,-4.0073561668396
-3.9977283477783203,-4.002542018890381
-4.006046295166016,-4.004294395446777
-4.01436185836792,-4.0093278884887695
-4.026830196380615,-4.0180792808532715
-3.8256213665008545,-3.9218502044677734
-3.8295836448669434,-3.8757169246673584
-3.8414673805236816,-3.8585920333862305
-3.849386692047119,-3.853989362716675
-3.8533456325531006,-3.8536674976348877
-3.708320140838623,-3.780993700027466
-3.71213436126709,-3.7465641498565674
-3.7159481048583984,-3.7312560081481934
-3.7159481048583984,-3.723602056503296
-3.7197611331939697,-3.721681594848633
-3.6358752250671387,-3.6787784099578857
-3.6358752250671387,-3.6573269367218018
-3.6358752250671387,-3.6466012001037598
-3.632140874862671,-3.639370918273926
-3.628406047821045,-3.6338884830474854
-3.507593870162964,-3.5707411766052246
-3.5148255825042725,-3.542783498764038
-3.5039772987365723,-3.5233802795410156
-3.4967427253723145,-3.510061502456665
-3.4931247234344482,-3.5015931129455566
-3.4931247234344482,-3.497358798980713
-3.3597419261932373,-3.4285504817962646
-3.3597419261932373,-3.394146203994751
-3.3597419261932373,-3.376944065093994
-3.3597419261932373,-3.3683431148529053
-3.3597419261932373,-3.3640425205230713
-3.1790361404418945,-3.2715392112731934
-3.1790361404418945,-3.225287675857544
-3.1823501586914062,-3.2038187980651855
-3.1823501586914062,-3.193084478378296
-3.1757216453552246,-3.1844029426574707
-2.975708246231079,-3.0800557136535645
-2.9663443565368652,-3.023200035095215
-2.9632225036621094,-2.993211269378662
-2.9663443565368652,-2.9797778129577637
-2.9632225036621094,-2.9715001583099365
-2.7339043617248535,-2.8527023792266846
-2.7310028076171875,-2.7918524742126465
-2.7281012535095215,-2.759976863861084
-2.722297191619873,-2.7411370277404785
-2.7193949222564697,-2.7302660942077637
-2.7193949222564697,-2.7248306274414062
-2.6327948570251465,-2.6788127422332764
-2.6299777030944824,-2.65439510345459
-2.624342679977417,-2.639369010925293
-2.6187069416046143,-2.629037857055664
-2.615889072418213,-2.6224634647369385
-2.5256075859069824,-2.574035406112671
-2.53105092048645,-2.5525431632995605
-2.53105092048645,-2.541796922683716
-2.5201637744903564,-2.530980348587036
-2.511996269226074,-2.5214884281158447
-2.3230535984039307,-2.4222710132598877
-2.3205230236053467,-2.371397018432617
-2.3205230236053467,-2.3459601402282715
-2.3179922103881836,-2.3319761753082275
-2.3154613971710205,-2.323718786239624
-2.1122145652770996,-2.2179665565490723
-2.109894037246704,-2.1639304161071777
-2.105253219604492,-2.134591817855835
-2.100611686706543,-2.1176016330718994
-2.0959696769714355,-2.106785774230957
-2.093648672103882,-2.10021710395813
-1.8655825853347778,-1.9828999042510986
-1.8635015487670898,-1.9232007265090942
-1.8635015487670898,-1.8933510780334473
-1.8614202737808228,-1.8773857355117798
-1.8593391180038452,-1.8683624267578125
-1.726046085357666,-1.7972042560577393
-1.7241113185882568,-1.760657787322998
-1.7241113185882568,-1.7423845529556274
-1.7241113185882568,-1.7332478761672974
-1.7221763134002686,-1.7277120351791382
-1.5228378772735596,-1.625274896621704
-1.5211156606674194,-1.5731953382492065
-1.5211156606674194,-1.547155499458313
-1.5211156606674194,-1.5341355800628662
-1.5193934440612793,-1.5267645120620728
-1.3468658924102783,-1.4368151426315308
-1.3468658924102783,-1.3918405771255493
-1.3483966588974,-1.3701186180114746
-1.3483966588974,-1.3592575788497925
-1.3514580726623535,-1.3553578853607178
-1.1907718181610107,-1.2730648517608643
-1.1934665441513062,-1.2332656383514404
-1.1948137283325195,-1.21403968334198
-1.196160912513733,-1.2051002979278564
-1.196160912513733,-1.2006306648254395
-1.196160912513733,-1.1983957290649414
-1.0203853845596313,-1.1093906164169312
-1.023829460144043,-1.0666100978851318
-1.026125431060791,-1.0463677644729614
-1.0284212827682495,-1.0373945236206055
-1.031865119934082,-1.0346298217773438
-0.9014498591423035,-0.968039870262146
-0.9044572710990906,-0.9362485408782959
-0.9054597616195679,-0.9208541512489319
-0.9074646234512329,-0.9141594171524048
-0.9094694256782532,-0.9118143916130066
-0.844136655330658,-0.8779755234718323
-0.8459960222244263,-0.8619858026504517
-0.8459960222244263,-0.853990912437439
-0.8478553295135498,-0.8509231209754944
-0.8506443500518799,-0.8507837653160095
-0.7374765872955322,-0.7941301465034485
-0.7398931384086609,-0.7670116424560547
-0.7415041923522949,-0.7542579174041748
-0.743115246295929,-0.7486865520477295
-0.7447261810302734,-0.7467063665390015
-0.747948169708252,-0.7473272681236267
-0.6621240973472595,-0.7047256827354431
-0.6635491251945496,-0.6841374039649963
-0.6656867861747742,-0.6749120950698853
-0.6671118140220642,-0.6710119843482971
-0.6685368418693542,-0.6697744131088257
-0.5756711959838867,-0.6227228045463562
-0.5762836933135986,-0.599503219127655
-0.5762836933135986,-0.5878934860229492
-0.5768961310386658,-0.5823947787284851
-0.5775085091590881,-0.5799516439437866
-0.4736423194408417,-0.5267969965934753
-0.47414425015449524,-0.5004706382751465
-0.4746462106704712,-0.48755842447280884
-0.47514814138412476,-0.4813532829284668
-0.4756500720977783,-0.47850167751312256
-0.39310121536254883,-0.4358014464378357
-0.39310121536254883,-0.41445133090019226
-0.39351657032966614,-0.4039839506149292
-0.394347220659256,-0.3991656005382538
-0.3951779305934906,-0.3971717655658722
-0.3951779305934906,-0.3961748480796814
-0.3048756718635559,-0.35052525997161865
-0.3045561909675598,-0.32754072546958923
-0.3042367100715637,-0.3158887028694153
-0.3045561909675598,-0.31022244691848755
-0.3045561909675598,-0.3073893189430237
-0.16178196668624878,-0.23458564281463623
-0.16178196668624878,-0.1981838047504425
-0.16178196668624878,-0.17998288571834564
-0.16178196668624878,-0.1708824187517166
-0.16178196668624878,-0.1663322001695633
0.02143363654613495,-0.07244928181171417
0.021411053836345673,-0.0255191121250391
0.021411053836345673,-0.0020540296100080013
0.021411053836345673,0.009678511880338192
0.021411053836345673,0.015544782392680645
0.1739450991153717,0.09474494308233261
0.1739450991153717,0.13434502482414246
0.1739450991153717,0.15414506196975708
0.17376163601875305,0.16395334899425507
0.1735781580209732,0.16876575350761414
0.17376163601875305,0.1712636947631836
0.33214718103408813,0.25170543789863586
0.33214718103408813,0.2919263243675232
0.3335496485233307,0.31273797154426575
0.3335496485233307,0.3231438100337982
0.3335496485233307,0.32834672927856445
0.47762802243232727,0.40298739075660706
0.4796377122402191,0.4413125514984131
0.4801400899887085,0.4607263207435608
0.47913527488708496,0.4699307978153229
0.4786328673362732,0.47428181767463684
0.5641230344772339,0.5192024111747742
0.5647156238555908,0.5419590473175049
0.5653082728385925,0.5536336302757263
0.5653082728385925,0.5594709515571594
0.5647156238555908,0.5620932579040527
0.6363716721534729,0.5992324948310852
0.6370400190353394,0.6181362271308899
0.6363716721534729,0.6272539496421814
0.6357033252716064,0.6314786672592163
0.6357033252716064,0.6335909962654114
0.7762942910194397,0.7049426436424255
0.7746630311012268,0.7398028373718262
0.7738473415374756,0.7568250894546509
0.7730316519737244,0.7649283409118652
0.7722159624099731,0.7685721516609192
0.7722159624099731,0.7703940868377686
0.8458437919616699,0.8081189393997192
0.8440538048744202,0.8260863423347473
0.8431587219238281,0.8346225619316101
0.8422636985778809,0.8384431004524231
0.8431587219238281,0.840800940990448
0.9175913333892822,0.8791961073875427
0.9166155457496643,0.8979058265686035
0.9156398177146912,0.9067728519439697
0.9146641492843628,0.9107185006141663
0.9146641492843628,0.9126912951469421
1.0020853281021118,0.9573882818222046
1.0020853281021118,0.9797368049621582
1.0020853281021118,0.9909110069274902
1.0031548738479614,0.9970329999923706
1.0031548738479614,1.000093936920166
1.0020853281021118,1.0010895729064941
1.1473244428634644,1.074207067489624
1.148546576499939,1.1113767623901367
1.148546576499939,1.1299617290496826
1.148546576499939,1.139254093170166
1.1473244428634644,1.14328932762146
1.1878728866577148,1.1655811071395874
1.1878728866577148,1.176727056503296
1.1878728866577148,1.1822999715805054
1.186606526374817,1.1844532489776611
1.186606526374817,1.1855298280715942
1.2139575481414795,1.1997437477111816
1.2126622200012207,1.2062029838562012
1.2100715637207031,1.2081372737884521
1.2087761163711548,1.2084567546844482
1.2087761163711548,1.2086164951324463
1.2527846097946167,1.2307004928588867
1.2514410018920898,1.2410707473754883
1.2527846097946167,1.2469276189804077
1.2527846097946167,1.2498561143875122
1.2527846097946167,1.2513203620910645
1.258424997329712,1.2548726797103882
1.2570754289627075,1.2559740543365479
1.2570754289627075,1.2565248012542725
1.2557258605957031,1.2561253309249878
1.2557258605957031,1.2559256553649902
1.2543762922286987,1.2551509141921997
1.3786572217941284,1.316904067993164
1.3771753311157227,1.3470396995544434
1.3771753311157227,1.362107515335083
1.3786572217941284,1.3703824281692505
1.3786572217941284,1.3745198249816895
1.4352750778198242,1.4048974514007568
1.4368170499801636,1.4208571910858154
1.4383589029312134,1.4296081066131592
1.4399008750915527,1.434754490852356
1.4383589029312134,1.4365566968917847
1.4831898212432861,1.4598733186721802
1.4831898212432861,1.4715315103530884
1.4831898212432861,1.477360725402832
1.4831898212432861,1.480275273323059
1.4831898212432861,1.4817324876785278
1.5944441556930542,1.538088321685791
1.5961508750915527,1.5671195983886719
1.5978573560714722,1.5824885368347168
1.5978573560714722,1.5901728868484497
1.5961508750915527,1.593161940574646
1.5961508750915527,1.5946563482284546
1.709328055381775,1.6519922018051147
1.71114981174469,1.6815710067749023
1.709328055381775,1.6954495906829834
1.709328055381775,1.702388882637024
1.709328055381775,1.7058584690093994
1.7267359495162964,1.7162972688674927
1.7285759449005127,1.722436547279358
1.73041570186615,1.726426124572754
1.73041570186615,1.7284209728240967
1.7267359495162964,1.7275785207748413
1.7727900743484497,1.7501842975616455
1.774680256843567,1.7624322175979614
1.774680256843567,1.7685562372207642
1.7727900743484497,1.770673155784607
1.7690099477767944,1.7698415517807007
1.8320928812026978,1.8009672164916992
1.8320928812026978,1.8165301084518433
1.8320928812026978,1.8243114948272705
1.8301345109939575,1.8272229433059692
1.8301345109939575,1.8286787271499634
1.8281760215759277,1.8284274339675903
1.8411860466003418,1.8348066806793213
1.8392119407653809,1.837009310722351
1.8372374773025513,1.8371233940124512
1.8352630138397217,1.8361932039260864
1.833288550376892,1.8347408771514893
1.8269667625427246,1.830853819847107
1.8309067487716675,1.8308802843093872
1.8309067487716675,1.8308935165405273
1.8309067487716675,1.8309000730514526
1.8309067487716675,1.83090341091156
1.8202816247940063,1.8255925178527832
1.8202816247940063,1.82293701171875
1.8222380876541138,1.8225876092910767
1.8202816247940063,1.8214346170425415
1.8202816247940063,1.820858120918274
1.9427217245101929,1.8817899227142334
1.9448069334030151,1.9132983684539795
1.9448069334030151,1.9290525913238525
1.9427217245101929,1.9358872175216675
1.9427217245101929,1.9393044710159302
1.9468917846679688,1.9430981874465942
1.9773532152175903,1.9602257013320923
1.9773532152175903,1.9687894582748413
1.9731239080429077,1.9709566831588745
1.9710091352462769,1.9709829092025757
1.9731239080429077,1.9720534086227417
2.0461063385009766,2.009079933166504
2.0461063385009766,2.0275931358337402
2.048299551010132,2.0379464626312256
2.048299551010132,2.0431230068206787
2.048299551010132,2.0457112789154053
2.1045289039611816,2.075120210647583
2.1045289039611816,2.089824676513672
2.106780767440796,2.0983026027679443
2.106780767440796,2.10254168510437
2.1045289039611816,2.1035354137420654
2.265869617462158,2.1847023963928223
2.2707130908966064,2.227707862854004
2.27313494682312,2.2504212856292725
2.2707130908966064,2.2605671882629395
2.2634475231170654,2.262007474899292
2.2634475231170654,2.2627274990081787
2.385528087615967,2.3241279125213623
2.385528087615967,2.354827880859375
2.38297700881958,2.3689024448394775
2.38297700881958,2.3759396076202393
2.38297700881958,2.379458427429199
2.5096757411956787,2.4445669651031494
2.5096757411956787,2.477121353149414
2.5096757411956787,2.493398666381836
2.5096757411956787,2.501537322998047
2.5096757411956787,2.5056064128875732
2.6458611488342285,2.5757339000701904
2.648679256439209,2.61220645904541
2.6458611488342285,2.6290338039398193
2.6458611488342285,2.6374475955963135
2.643043041229248,2.640245199203491
2.635314702987671,2.637779951095581
2.63812518119812,2.6379525661468506
2.63812518119812,2.6380388736724854
2.635314702987671,2.636676788330078
2.6325042247772217,2.6345906257629395
2.626882791519165,2.6307365894317627
2.8126754760742188,2.721705913543701
2.8126754760742188,2.76719069480896
2.809671401977539,2.788431167602539
2.8066673278808594,2.797549247741699
2.8036630153656006,2.8006060123443604
2.9440200328826904,2.8723130226135254
2.947167158126831,2.9097402095794678
2.947167158126831,2.9284536838531494
2.947167158126831,2.9378104209899902
2.947167158126831,2.942488670349121
2.978602409362793,2.960545539855957
2.978602409362793,2.969573974609375
2.978602409362793,2.974088191986084
2.978602409362793,2.9763453006744385
2.975423574447632,2.975884437561035
3.1008124351501465,3.038348436355591
3.1008124351501465,3.069580554962158
3.1008124351501465,3.0851964950561523
3.1008124351501465,3.0930044651031494
3.1041173934936523,3.0985610485076904
3.3294827938079834,3.214021921157837
3.3294827938079834,3.27175235748291
3.325953722000122,3.2988531589508057
3.3224244117736816,3.310638666152954
3.3224244117736816,3.3165314197540283
3.318894863128662,3.3177132606506348
3.474958896636963,3.396336078643799
3.467573881149292,3.431955099105835
3.463880777359009,3.447917938232422
3.467573881149292,3.4577460289001465
3.471266746520996,3.4645063877105713
3.594393014907837,3.529449701309204
3.598205804824829,3.5638277530670166
3.602018356323242,3.58292293548584
3.605830430984497,3.594376564025879
3.602018356323242,3.5981974601745605
3.7116260528564453,3.654911756515503
3.7116260528564453,3.6832690238952637
3.707707405090332,3.695488214492798
3.7037880420684814,3.6996381282806396
3.707707405090332,3.7036726474761963
3.707707405090332,3.7056899070739746
3.68060302734375,3.6931464672088623
3.684495449066162,3.6888210773468018
3.688387632369995,3.6886043548583984
3.684495449066162,3.6865499019622803
3.672816276550293,3.679683208465576
3.6800832748413086,3.6798832416534424
3.6800832748413086,3.679983377456665
3.6800832748413086,3.6800334453582764
3.6761865615844727,3.678109884262085
3.6722891330718994,3.675199508666992
3.697733163833618,3.6864662170410156
3.7016592025756836,3.6940627098083496
3.697733163833618,3.6958978176116943
3.6938061714172363,3.694852113723755
3.6898787021636963,3.6923654079437256
3.6620657444000244,3.677215576171875
3.6620657444000244,3.66964054107666
3.658160448074341,3.66390061378479
3.658160448074341,3.6610305309295654
3.6620657444000244,3.661548137664795
3.6620657444000244,3.66180682182312
3.653289556503296,3.657548189163208
3.653289556503296,3.655418872833252
3.649393081665039,3.6524059772491455
3.649393081665039,3.650899648666382
3.645495891571045,3.648197650909424
3.68149471282959,3.664846181869507
3.68149471282959,3.673170566558838
3.6775577068328857,3.6753640174865723
3.6736199855804443,3.674492120742798
3.6696815490722656,3.672086715698242
3.6837942600250244,3.677940607070923
3.679837226867676,3.6788887977600098
3.6837942600250244,3.6813416481018066
3.687751054763794,3.6845462322235107
3.691707134246826,3.688126802444458
3.684936046600342,3.6865315437316895
3.6809866428375244,3.6837589740753174
3.6770365238189697,3.6803977489471436
3.6809866428375244,3.680692195892334
3.684936046600342,3.682814121246338
3.7208969593048096,3.7018556594848633
3.7248764038085938,3.7133660316467285
3.7368125915527344,3.7250893115997314
3.7487435340881348,3.7369163036346436
3.7487435340881348,3.7428300380706787
3.7368125915527344,3.739821195602417
3.782618761062622,3.7612199783325195
3.7866406440734863,3.773930311203003
3.7866406440734863,3.780285596847534
3.7866406440734863,3.7834632396698
3.7866406440734863,3.7850518226623535
3.8942575454711914,3.8396546840667725
3.8942575454711914,3.8669562339782715
3.8983731269836426,3.882664680480957
3.9066033363342285,3.8946340084075928
3.9148311614990234,3.9047324657440186
3.92305588722229,3.9138941764831543
4.023338794708252,3.968616485595703
4.031741619110107,4.000178813934326
4.040141582489014,4.02016019821167
4.048538684844971,4.03434944152832
4.048538684844971,4.041443824768066
4.134289264678955,4.08786678314209
4.134289264678955,4.111078262329102
4.134289264678955,4.122684001922607
4.134289264678955,4.128486633300781
4.134289264678955,4.131388187408447
4.198101043701172,4.1647443771362305
4.198101043701172,4.181422710418701
4.1937689781188965,4.187595844268799
4.189436435699463,4.188516139984131
4.189436435699463,4.188976287841797
4.238737106323242,4.2138566970825195
4.238737106323242,4.226296901702881
4.234358310699463,4.230327606201172
4.238737106323242,4.234532356262207
4.238737106323242,4.236634731292725
4.507070541381836,4.371852397918701
4.520931243896484,4.446392059326172
4.53478479385376,4.490588188171387
4.544014930725098,4.517301559448242
4.553242206573486,4.535272121429443
4.708868026733398,4.622069835662842
4.7136054039001465,4.667837619781494
4.7183427810668945,4.693090438842773
4.723079204559326,4.708084583282471
4.727814197540283,4.717949390411377
4.7183427810668945,4.718146324157715
4.843415260314941,4.780780792236328
4.838560104370117,4.809670448303223
4.833703994750977,4.8216872215271
4.833703994750977,4.827695369720459
4.838560104370117,4.833127975463867
4.992439270019531,4.912783622741699
4.982421398162842,4.947602272033691
4.977410316467285,4.962506294250488
4.982421398162842,4.972464084625244
4.987431049346924,4.979947566986084
5.254569053649902,5.117258071899414
5.259788990020752,5.188523769378662
5.265007972717285,5.2267656326293945
5.2702250480651855,5.248495578765869
5.2702250480651855,5.259360313415527
5.33707857131958,5.298219203948975
5.331806659698486,5.3150129318237305
5.33707857131958,5.326045989990234
5.342349052429199,5.334197521209717
5.342349052429199,5.338273048400879
5.314337253570557,5.326305389404297
5.309089660644531,5.317697525024414
5.303840637207031,5.310769081115723
5.309089660644531,5.309929370880127
5.303840637207031,5.306884765625
5.303840637207031,5.305362701416016
5.285695552825928,5.295529365539551
5.285695552825928,5.290612697601318
5.285695552825928,5.288154125213623
5.275234222412109,5.281694412231445
5.264767169952393,5.27323055267334
5.29315710067749,5.283193588256836
5.282626152038574,5.282909870147705
5.282626152038574,5.282768249511719
5.2878923416137695,5.285330295562744
5.2878923416137695,5.286611080169678
5.375741481781006,5.331176280975342
5.3810834884643555,5.3561296463012695
5.375741481781006,5.365935802459717
5.365053176879883,5.365494251251221
5.359706401824951,5.362600326538086
5.349009990692139,5.355804920196533
5.345327377319336,5.350566387176514
5.339962005615234,5.345264434814453
5.334595203399658,5.339930057525635
5.329227447509766,5.334578514099121
5.32385778427124,5.32921838760376
5.350651741027832,5.339935302734375
5.345258712768555,5.342597007751465
5.350651741027832,5.346624374389648
5.356043815612793,5.351334095001221
5.3398637771606445,5.3455986976623535
5.417428016662598,5.381513595581055
5.406494140625,5.394003868103027
5.39008092880249,5.392042636871338
5.379131317138672,5.385586738586426
5.373654365539551,5.379620552062988
5.438164710998535,5.408892631530762
5.432626247406006,5.420759677886963
5.432626247406006,5.426692962646484
5.432626247406006,5.429659843444824
5.416001319885254,5.422830581665039
5.435778617858887,5.429304599761963
5.435778617858887,5.432541370391846
5.446920871734619,5.439731121063232
5.458057403564453,5.448894500732422
5.458057403564453,5.4534759521484375
5.474749565124512,5.464112758636475
5.429514408111572,5.446813583374023
5.435038089752197,5.440925598144531
5.429514408111572,5.435220241546631
5.429514408111572,5.432367324829102
5.429514408111572,5.430940628051758
5.491201400756836,5.461071014404297
5.485625743865967,5.473348617553711
5.47446870803833,5.473908424377441
5.468887805938721,5.47139835357666
5.468887805938721,5.470142841339111
5.528082847595215,5.499113082885742
5.522451400756836,5.510782241821289
5.511183738708496,5.510982990264893
5.511183738708496,5.511083602905273
5.511183738708496,5.511133670806885
5.522451400756836,5.516792297363281
5.657765865325928,5.587279319763184
5.657765865325928,5.622522354125977
5.663514137268066,5.6430182456970215
5.669260501861572,5.656139373779297
5.669260501861572,5.6626996994018555
5.732206344604492,5.697453022003174
5.732206344604492,5.714829444885254
5.726415634155273,5.720622539520264
5.714828968048096,5.71772575378418
5.709033489227295,5.713379383087158
5.727558135986328,5.720468997955322
5.721738338470459,5.721103668212891
5.715917110443115,5.718510627746582
5.710093975067139,5.714302062988281
5.704268932342529,5.709285736083984
5.8579206466674805,5.783603191375732
5.863862037658691,5.823732852935791
5.8579206466674805,5.840826511383057
5.863862037658691,5.852344512939453
5.863862037658691,5.858103275299072
6.001161575317383,5.929632186889648
5.989060878753662,5.959346771240234
6.001161575317383,5.980254173278809
6.001161575317383,5.990707874298096
6.001161575317383,5.99593448638916
5.995112419128418,5.995523452758789
6.130191326141357,6.062857627868652
6.136337757110596,6.099597454071045
6.136337757110596,6.11796760559082
6.136337757110596,6.127152919769287
6.142481803894043,6.134817123413086
6.243172645568848,6.188994884490967
6.24937629699707,6.219185829162598
6.24937629699707,6.234281063079834
6.25557804107666,6.244929313659668
6.261776924133301,6.253353118896484
6.402266025543213,6.3278093338012695
6.40855073928833,6.368180274963379
6.414834022521973,6.391507148742676
6.433668613433838,6.412588119506836
6.439941883087158,6.426264762878418
6.584280490875244,6.50527286529541
6.584280490875244,6.544776439666748
6.597037315368652,6.570907115936279
6.6034111976623535,6.587159156799316
6.6034111976623535,6.595285415649414
6.6034111976623535,6.599348068237305
6.644991874694824,6.6221699714660645
6.651378631591797,6.63677453994751
6.644991874694824,6.640883445739746
6.6386027336120605,6.639743328094482
6.62581729888916,6.632780075073242
6.667771816253662,6.650276184082031
6.661338806152344,6.6558074951171875
6.667771816253662,6.661789417266846
6.661338806152344,6.661564350128174
6.654902935028076,6.658233642578125
6.595970153808594,6.627101898193359
6.589572429656982,6.60833740234375
6.589572429656982,6.598955154418945
6.58317232131958,6.591063499450684
6.58317232131958,6.587118148803711
6.589572429656982,6.588345527648926
6.599715232849121,6.594030380249023
6.593307971954346,6.593669414520264
6.593307971954346,6.593488693237305
6.593307971954346,6.593398571014404
6.586897850036621,6.590147972106934
6.679241180419922,6.634694576263428
6.6857008934021,6.660197734832764
6.6857008934021,6.672949314117432
6.679241180419922,6.676095008850098
6.679241180419922,6.67766809463501
6.722302436828613,6.699985504150391
6.709301471710205,6.704643249511719
6.6897783279418945,6.697210788726807
6.670230388641357,6.683720588684082
6.6506571769714355,6.66718864440918
6.641104221343994,6.654146671295166
6.621504306793213,6.6378254890441895
6.614965438842773,6.6263957023620605
6.608423709869385,6.617409706115723
6.601879119873047,6.609644412994385
6.659374713897705,6.634509563446045
6.652772426605225,6.643640995025635
6.632945537567139,6.638293266296387
6.626331329345703,6.632312297821045
6.626331329345703,6.629321575164795
6.61971378326416,6.624517917633057
6.568784236907959,6.596651077270508
6.568784236907959,6.5827178955078125
6.562185764312744,6.572451591491699
6.55558443069458,6.564018249511719
6.55558443069458,6.55980110168457
6.600598335266113,6.580199718475342
6.600598335266113,6.590399265289307
6.607232570648193,6.59881591796875
6.607232570648193,6.603024005889893
6.607232570648193,6.605128288269043
6.683860778808594,6.644494533538818
6.69054651260376,6.667520523071289
6.697229862213135,6.682375431060791
6.697229862213135,6.689802646636963
6.710587024688721,6.700194835662842
6.71726131439209,6.708727836608887
6.72791051864624,6.718319416046143
6.72791051864624,6.723114967346191
6.72791051864624,6.725512504577637
6.72791051864624,6.726711750030518
6.734597206115723,6.730654239654541
6.76077127456665,6.745712757110596
6.767465114593506,6.756588935852051
6.77415657043457,6.7653727531433105
6.7942118644714355,6.779792308807373
6.814241409301758,6.7970170974731445
6.861380577087402,6.829198837280273
6.8813886642456055,6.8552937507629395
6.901368618011475,6.878331184387207
6.927967548370361,6.903149127960205
6.947885036468506,6.9255170822143555
6.998565673828125,6.96204137802124
7.01848840713501,6.990264892578125
7.038383960723877,7.01432466506958
7.051631927490234,7.032978534698486
7.078092575073242,7.055535316467285
7.1044158935546875,7.079975605010986
7.124235153198242,7.109868049621582
7.13743257522583,7.123650550842285
7.13743257522583,7.1305413246154785
7.144026279449463,7.137283802032471
7.1108784675598145,7.124081134796143
7.1174492835998535,7.120765209197998
7.1174492835998535,7.119107246398926
7.1174492835998535,7.1182780265808105
7.1174492835998535,7.117863655090332
7.305857181549072,7.211860179901123
7.312524318695068,7.262192249298096
7.312524318695068,7.287358283996582
7.319188594818115,7.303273677825928
7.312524318695068,7.307898998260498
7.242933750152588,7.275416374206543
7.249556064605713,7.262486457824707
7.249556064605713,7.256021499633789
7.242933750152588,7.249477386474609
7.236307621002197,7.242892742156982
7.200173377990723,7.221532821655273
7.18691349029541,7.204223155975342
7.193545341491699,7.1988844871521
7.193545341491699,7.19621467590332
7.206799030303955,7.201506614685059
7.21342134475708,7.207464218139648
7.206714153289795,7.207088947296143
7.200081825256348,7.203585624694824
7.186807632446289,7.195196628570557
7.1801652908325195,7.187680721282959
7.166872024536133,7.177276611328125
7.071566581726074,7.1244215965271
7.058365345001221,7.09139347076416
7.051759719848633,7.0715765953063965
7.045151710510254,7.058363914489746
7.038540363311768,7.048452377319336
7.046905994415283,7.0476789474487305
7.03367805480957,7.04067850112915
7.027060031890869,7.03386926651001
7.03367805480957,7.033773899078369
7.027060031890869,7.030416965484619
6.9118781089782715,6.971147537231445
6.89876651763916,6.934957027435303
6.89876651763916,6.9168620109558105
6.885643482208252,6.901252746582031
6.86593770980835,6.8835954666137695
6.846205234527588,6.8649001121521
6.993932723999023,6.929416656494141
6.987236976623535,6.958326816558838
6.973835468292236,6.966081142425537
6.967130184173584,6.9666056632995605
6.960421562194824,6.963513374328613
7.044712543487549,7.004112720489502
7.0311598777771,7.017636299133301
7.004017353057861,7.01082706451416
6.990427494049072,7.000627040863037
6.976823806762695,6.988725662231445
7.02463960647583,7.006682395935059
7.004092216491699,7.005387306213379
6.990377426147461,6.99788236618042
6.98351526260376,6.99069881439209
6.98351526260376,6.987107276916504
7.02821159362793,7.007659435272217
7.021308898925781,7.014484405517578
7.014402389526367,7.014443397521973
7.0074920654296875,7.01096773147583
7.0074920654296875,7.009230136871338
