actual,proposed
0.1629919409751892,0.15949907898902893
0.17725719511508942,0.1615789234638214
0.19132819771766663,0.16372692584991455
0.20085477828979492,0.09233357757329941
0.20590564608573914,0.09342982620000839
0.2109055519104004,0.09454157203435898
0.22021591663360596,0.09626054763793945
0.2207016497850418,0.09685052186250687
0.22556547820568085,0.09804274886846542
0.2260282337665558,0.09864103049039841
0.22215233743190765,0.09866344928741455
0.21835651993751526,0.09866963326931
0.20591920614242554,0.0974944680929184
0.20239366590976715,0.09741001576185226
0.1858556866645813,0.09556581825017929
0.1577950268983841,0.09150132536888123
0.13753558695316315,0.08954072743654251
0.11754992604255676,0.08688365668058395
0.09782540798187256,0.08400149643421173
0.07399089634418488,0.08051270246505737
0.04609508067369461,0.07631838321685791
0.018543172627687454,0.07199932634830475
3.7017241993453354e-05,0.06875684857368469
0.0,0.06123703345656395
0.0,0.0553101971745491
0.0,0.04871710389852524
0.0,0.042496126145124435
0.0,0.03845774754881859
0.0,0.02972113899886608
0.0,0.023313451558351517
0.0,0.016722247004508972
0.0,0.00983385369181633
0.0,0.005248330067843199
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.30000001192092896
0.0,0.03928760439157486
0.0,0.03890993818640709
0.0,0.03883358836174011
0.0,0.038780562579631805
0.0,0.038971271365880966
0.0,0.039015233516693115
0.0,0.03948083892464638
0.0,0.04055468365550041
0.0,0.04153764992952347
0.0,0.04259142279624939
0.0,0.043763983994722366
0.0,0.0443827286362648
0.0,0.04454442486166954
0.0,0.04529857635498047
0.0,0.04614202305674553
0.0,0.04697572439908981
0.004526791628450155,0.04793349280953407
0.014730039983987808,0.04891485348343849
0.024763567373156548,0.04995488375425339
0.030275912955403328,0.05046934261918068
0.031334370374679565,0.05042853206396103
0.036721475422382355,0.050982795655727386
0.037659935653209686,0.05098564550280571
0.03857304900884628,0.050976064056158066
0.04817967116832733,0.052135977894067764
0.05328323692083359,0.05277756229043007
0.06266822665929794,0.05401094630360603
0.05884190648794174,0.05356314405798912
0.050709523260593414,0.05251416563987732
0.03832881897687912,0.05081997811794281
0.030473140999674797,0.04970424622297287
0.027074240148067474,0.04907667636871338
0.019349420443177223,0.047911062836647034
0.01607506535947323,0.047204647213220596
0.012827565893530846,0.04655471444129944
0.013964492827653885,0.04645608738064766
0.006347143556922674,0.04518670588731766
0.0031744157895445824,0.04447568953037262
2.2924399672774598e-05,0.0437687449157238
0.0,0.04300384595990181
0.0,0.04169878363609314
0.0,0.04090726375579834
0.0,0.039545174688100815
0.0,0.03869841247797012
0.24316257238388062,0.30000001192092896
0.24158048629760742,0.17237648367881775
0.240006223320961,0.1721944659948349
0.238438680768013,0.1720040738582611
0.2412363886833191,0.14822080731391907
0.23962022364139557,0.1480407565832138
0.23801171779632568,0.14784395694732666
0.23641033470630646,0.1476437747478485
0.23481501638889313,0.14744886755943298
0.2332252711057663,0.1471843421459198
0.23164063692092896,0.14697478711605072
0.22570110857486725,0.14611583948135376
0.21546685695648193,0.14472974836826324
0.2053537666797638,0.14322885870933533
0.19535592198371887,0.1417480856180191
0.18110856413841248,0.13960136473178864
0.16702581942081451,0.1373118758201599
0.15309925377368927,0.13511787354946136
0.13932135701179504,0.13262000679969788
0.12132584303617477,0.12982270121574402
0.10352461785078049,0.1266402006149292
0.08154941350221634,0.12295658886432648
0.06416923552751541,0.11970347911119461
0.03823497146368027,0.11520317196846008
0.012577012181282043,0.110645592212677
0.0,0.10545039176940918
0.0,0.10043752938508987
0.0,0.09528730809688568
0.0,0.0891333743929863
0.0,0.08298010379076004
0.0,0.07656735181808472
0.0,0.07058180123567581
0.0,0.064836286008358
0.0,0.05842108279466629
0.0,0.0510287880897522
0.0,0.04467485100030899
0.0,0.039252787828445435
0.0,0.03387347236275673
0.0,0.02802841179072857
0.0,0.0209332425147295
0.0,0.01516679022461176
0.0,0.008728125132620335
0.0,0.0035487019922584295
0.0,0.0
0.0,0.0
0.0,0.30000001192092896
0.0,0.11694850772619247
0.0,0.11390377581119537
0.0,0.11211568862199783
0.0,0.10983829200267792
0.0,0.1071823388338089
0.0,0.10589896887540817
0.0,0.10358094424009323
0.0,0.10062146931886673
0.0,0.09883750230073929
0.0,0.09659451991319656
0.0,0.09509628266096115
0.0,0.09427586942911148
0.0,0.09411285817623138
0.0,0.09351043403148651
0.0,0.09233587235212326
0.0,0.09079419076442719
0.0,0.08960368484258652
0.0,0.08842434734106064
0.0,0.0869186520576477
0.0,0.08599675446748734
0.0,0.08446346968412399
0.0,0.08232545852661133
0.0,0.08033937960863113
0.0,0.07816244661808014
0.0,0.07729652523994446
0.0,0.0758296325802803
0.0,0.07439832389354706
0.0,0.07231966406106949
0.0,0.06972760707139969
0.09990354627370834,0.30000001192092896
0.0964675024151802,0.18053267896175385
0.10171008110046387,0.18014545738697052
0.10679329186677933,0.1798216551542282
0.1073642298579216,0.178821861743927
0.11220724880695343,0.1788119375705719
0.11254680156707764,0.17776623368263245
0.1171669065952301,0.17767596244812012
0.1172918826341629,0.17684943974018097
0.11734601855278015,0.17609204351902008
0.12169082462787628,0.1759260892868042
0.11719101667404175,0.17468450963497162
0.11269049346446991,0.17326228320598602
0.10382921248674393,0.17137233912944794
0.0993848368525505,0.16997529566287994
0.09493425488471985,0.16866742074489594
0.0861181765794754,0.16659747064113617
0.07735525071620941,0.16463705897331238
0.06864213943481445,0.16253343224525452
0.05561661347746849,0.1600188910961151
0.04269520938396454,0.15709562599658966
0.029871657490730286,0.15434347093105316
0.021500252187252045,0.15225066244602203
0.013155543245375156,0.14982467889785767
0.004835963249206543,0.14755836129188538
0.18126925826072693,0.30000001192092896
0.17852817475795746,0.2535214126110077
0.17804427444934845,0.2516317665576935
0.17546765506267548,0.19049660861492157
0.17300528287887573,0.18798395991325378
0.15865902602672577,0.184641033411026
0.14754478633403778,0.1821543574333191
0.13648511469364166,0.17948628962039948
0.12547548115253448,0.17686057090759277
0.11015394330024719,0.1733131855726242
0.09057701379060745,0.169422447681427
0.07987604290246964,0.1665259301662445
0.0648445338010788,0.1629817932844162
0.04553968459367752,0.1588655710220337
0.030735261738300323,0.15521922707557678
0.016003474593162537,0.15148021280765533
0.00569842429831624,0.1482764035463333
0.0,0.14450441300868988
0.0,0.1412298083305359
0.0,0.1378960907459259
0.0,0.13469240069389343
0.0,0.13052436709403992
0.0,0.1267201155424118
0.0,0.12326637655496597
0.0,0.11903391778469086
0.0,0.22663740813732147
0.0,0.11976592242717743
0.0,0.11565607786178589
0.0,0.11193165928125381
0.0,0.10832783579826355
0.0,0.10404356569051743
0.0,0.10028819739818573
0.0,0.09716125577688217
0.0,0.09371861815452576
0.0,0.0893525704741478
0.0,0.08584912866353989
0.0,0.08195412904024124
0.0,0.07943377643823624
0.0,0.07610822468996048
0.0,0.0732908621430397
0.0,0.07115939259529114
0.0,0.06978746503591537
0.0,0.0678992047905922
0.0,0.06403913348913193
0.0,0.06159604340791702
0.0,0.06122979894280434
0.0,0.06053708493709564
0.0,0.05816752836108208
0.0,0.055824387818574905
0.0,0.052719444036483765
0.0,0.051574889570474625
0.0,0.0496930256485939
0.0,0.0472002737224102
0.0,0.046151623129844666
0.0,0.04497822746634483
0.0,0.043306153267621994
0.0,0.04164610803127289
0.0,0.040061306208372116
0.0,0.03826383873820305
0.0,0.03550226613879204
0.0,0.033891718834638596
0.0,0.03285848721861839
0.0,0.030636366456747055
0.0,0.029044969007372856
0.0,0.027906958013772964
0.0,0.02713759057223797
0.0,0.025419866666197777
0.0,0.023857831954956055
0.0,0.022964738309383392
0.0,0.021531520411372185
0.0,0.021128937602043152
0.0,0.02033710852265358
0.0,0.018857436254620552
0.0,0.01804477907717228
0.0,0.016074979677796364
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.034712374210357666,0.0
0.042439479380846024,0.0
0.04572610557079315,0.0
0.040277235209941864,0.0
0.030574148520827293,0.0
0.029749134555459023,0.0
0.04203343018889427,0.0
0.04980923980474472,0.0
0.053143613040447235,0.0
0.05210097134113312,0.0
0.05546088144183159,0.0
0.05880187451839447,0.0
0.06212584301829338,0.0
0.0523567870259285,0.0
0.05147133022546768,0.0
0.05498243495821953,0.0
0.04975228011608124,0.0
0.044619932770729065,0.0
0.04394059255719185,0.0
0.03893176466226578,0.0
0.03401174023747444,0.0
0.024817639961838722,0.0
0.015765562653541565,0.0
0.011207487434148788,0.0
0.006718310993164778,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0677979439496994,0.0
0.07433285564184189,0.0
0.0764719769358635,0.0
0.08735580742359161,0.0
0.10250319540500641,0.0
0.1087823435664177,0.0
0.11068019270896912,0.0
0.12133555859327316,0.0
0.12319118529558182,0.0
0.1294489949941635,0.0
0.13568836450576782,0.0
0.1331927627325058,0.0
0.13080254197120667,0.0
0.1328723132610321,0.0
0.13933855295181274,0.0
0.13706238567829132,0.0
0.1305254101753235,0.0
0.12414328008890152,0.0
0.1179099753499031,0.0
0.11181861162185669,0.0
0.10586366802453995,0.0
0.09568043053150177,0.0
0.08132421970367432,0.0
0.06720569729804993,0.0
0.05767383426427841,0.0
0.04394052177667618,0.0
0.03041752427816391,0.0016432208940386772
0.017096206545829773,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.05735292285680771,0.0
0.06851090490818024,0.0
0.07520212233066559,0.0
0.07749313861131668,0.0
0.09288216382265091,0.0
0.1037522628903389,0.0
0.11017131805419922,0.0
0.11656320840120316,0.0
0.11857152730226517,0.0
0.1293351948261261,0.0
0.131296306848526,0.0
0.133297860622406,0.0
0.13969850540161133,0.0
0.1417182832956314,0.0
0.15249602496623993,0.0
0.15447445213794708,0.0
0.15649643540382385,0.0
0.14984267950057983,0.0
0.14770986139774323,0.0
0.14567187428474426,0.0
0.1480841338634491,0.017019834369421005
0.13744661211967468,0.016493376344442368
0.12265827506780624,0.015371802262961864
0.10812894254922867,0.014139777980744839
0.09820716083049774,0.013421526178717613
0.08410287648439407,0.012120113708078861
0.07022862136363983,0.010695227421820164
0.043496787548065186,0.007464641239494085
0.025873618200421333,0.0052680750377476215
0.012862449511885643,0.003558481577783823
0.0,0.001217444660142064
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.05711790919303894,0.0
0.06836885213851929,0.0
0.07515062391757965,0.0
0.08188779652118683,0.0
0.08858257532119751,0.0
0.09523817896842957,0.0
0.10621563345193863,0.0
0.12145646661520004,0.0
0.12782889604568481,0.0
0.1341785043478012,0.0
0.13614873588085175,0.0
0.13380125164985657,0.0
0.13155430555343628,0.0
0.13376307487487793,0.0
0.12728634476661682,0.0
0.1253211796283722,0.0
0.12344185262918472,0.0
0.12164505571126938,0.0
0.12428665906190872,0.0
0.11822612583637238,0.0
0.11230210214853287,0.012397188693284988
0.10650929063558578,0.012278122827410698
0.1008414775133133,0.012202028185129166
0.09093475341796875,0.011445325799286366
0.08556254208087921,0.011226608417928219
0.07593914121389389,0.010450199246406555
0.0664786696434021,0.00954009685665369
0.06153339892625809,0.00922743882983923
0.05667704716324806,0.008852766826748848
0.04754673317074776,0.007893379777669907
0.04291759058833122,0.007440690416842699
0.03836313262581825,0.0069840168580412865
0.03388042375445366,0.006493817549198866
0.029466282576322556,0.005983784794807434
0.016399947926402092,0.00430167093873024
0.003516565542668104,0.0025406687054783106
0.0,0.0013207212323322892
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.033604901283979416,0.0
0.0411984920501709,0.0
0.04435552656650543,0.0
0.05185791477560997,0.0
0.05928792804479599,0.0
0.06664884090423584,0.0
0.06958475708961487,0.0
0.0812373012304306,0.0
0.08404967933893204,0.0
0.0825076699256897,0.0
0.08538999408483505,0.0
0.08827470242977142,0.0
0.08680310845375061,0.0
0.08975360542535782,0.0
0.08834606409072876,0.0
0.08699991554021835,0.0
0.09007184952497482,0.0
0.10621725022792816,0.0
0.10910096764564514,0.0
0.10763177275657654,0.012886648066341877
0.10622891038656235,0.013281241990625858
0.10924886912107468,0.014418146573007107
0.11226977407932281,0.015429578721523285
0.11093297600746155,0.015915026888251305
0.10529924184083939,0.0158105306327343
0.10414464771747589,0.016197018325328827
0.09432701766490936,0.015576260164380074
0.08468235284090042,0.0147379320114851
0.07520350813865662,0.013917285948991776
0.07024227827787399,0.013608171604573727
0.06537266075611115,0.013282465748488903
0.06494900584220886,0.013477305881679058
0.06454848498106003,0.013727525249123573
0.0554521419107914,0.012765824794769287
0.042138926684856415,0.011195559054613113
0.033381350338459015,0.010137188248336315
0.02475040778517723,0.00903584249317646
0.01188170351088047,0.007314593996852636
0.007907581515610218,0.006686097476631403
0.0,0.004887928254902363
0.0,0.00417876522988081
0.0,0.0028802710585296154
0.0,0.0015500112203881145
0.0,0.0007475741440430284
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.017591111361980438,0.0
0.017002485692501068,0.0
0.020795533433556557,0.0
0.020190926268696785,0.0
0.015250969678163528,0.0
0.014753203839063644,0.0
0.01427458319813013,0.0
0.013814371079206467,0.0
0.017730891704559326,0.0
0.017245011404156685,0.0
0.021137278527021408,0.0
0.024987535551190376,0.0
0.024438796564936638,0.0
0.028271101415157318,0.0
0.032064925879240036,0.0
0.03582180663943291,0.0
0.03954359516501427,0.0
0.04323207214474678,0.0
0.03817087411880493,0.0
0.03320049121975899,0.0
0.028317000716924667,0.0
0.027875667437911034,0.0
0.031812477856874466,0.0
0.035707276314496994,0.0
0.03084404021501541,0.0
0.026063576340675354,0.0
0.021362274885177612,0.0
0.016737036406993866,0.0
0.003465705318376422,0.0
0.0,0.0
0.0,0.0
0.0005982633447274566,0.0
0.0005782445659860969,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
